paper_id,file_name,relative_path,category,file_type,file_size,content_hash,canonical_title,authors,year,venue,doi,arxiv_id,source_url,abstract_available,full_text_available,page_count,extraction_status,extraction_quality,duplicate_group,supersedes_or_superseded_by,processing_status,notes
A37507,37507_Targeted-Data-Protection-for-Diffusion-Model-by-Matching-Training-Trajectory.pdf,Multi-keyword-match/37507_Targeted-Data-Protection-for-Diffusion-Model-by-Matching-Training-Trajectory.pdf,Multi-keyword-match,pdf,2928865,b0bb543156cb46f1fa55ec8817f4916b6c6d317dbba980ff16532ef45d7b4c83,Targeted Data Protection for Diffusion Model by Matching Training Trajectory,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38085,38085_Unnoticed-Yet-Effective-A-Hybrid-Physical-Camouflage-Framework-Against-DNNs-and-Human-Perc.pdf,Multi-keyword-match/38085_Unnoticed-Yet-Effective-A-Hybrid-Physical-Camouflage-Framework-Against-DNNs-and-Human-Perc.pdf,Multi-keyword-match,pdf,10668436,aac2aed7d676e096dd5fb1d3b79c5a4dde620ecfc2a6f2a755bdf3b6e15f961e,Unnoticed Yet Effective: A Hybrid Physical Camouflage Framework Against DNNs and Human Perception,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38124,38124_FedARKS-Federated-Aggregation-via-Robust-and-Discriminative-Knowledge-Selection-and-Integr.pdf,Multi-keyword-match/38124_FedARKS-Federated-Aggregation-via-Robust-and-Discriminative-Knowledge-Selection-and-Integr.pdf,Multi-keyword-match,pdf,1195794,d151b79f55bffcf2d04f772880a24414e908df9896f6b38759964bf19defa421,FedARKS: Federated Aggregation via Robust and Discriminative Knowledge Selection and Integration for Person Re-identification,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38163,38163_RobusTor3D-Robust-Multimodal-3D-Object-Detector-for-Autonomous-Driving-by-Vision-Language.pdf,Multi-keyword-match/38163_RobusTor3D-Robust-Multimodal-3D-Object-Detector-for-Autonomous-Driving-by-Vision-Language.pdf,Multi-keyword-match,pdf,4202065,e37a1877b8ae4b82ded08a843e42d49b671ac7d0746618abcf30ef85abc1a368,RobusTor3D: Robust Multimodal 3D Object Detector for Autonomous Driving by Vision-Language Knowledge Blending,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38268,38268_AuthSig-Safeguarding-Scanned-Signatures-Against-Unauthorized-Reuse-in-Paperless-Workflows.pdf,Multi-keyword-match/38268_AuthSig-Safeguarding-Scanned-Signatures-Against-Unauthorized-Reuse-in-Paperless-Workflows.pdf,Multi-keyword-match,pdf,10977342,61ba7f737aff7b4615cbd64814c03c58ac4b70e3b5b73e591d59fd05ca514921,AuthSig: Safeguarding Scanned Signatures Against Unauthorized Reuse in Paperless Workflows,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38470,38470_Learning-to-Compress-Graphs-via-Dual-Agents-for-Consistent-Topological-Robustness-Evaluati.pdf,Multi-keyword-match/38470_Learning-to-Compress-Graphs-via-Dual-Agents-for-Consistent-Topological-Robustness-Evaluati.pdf,Multi-keyword-match,pdf,622846,bbd137f4b239ead2d894a33a1056f06955120330c37803288252c0ee14cfbd87,Learning to Compress Graphs via Dual Agents for Consistent Topological Robustness Evaluation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38526,38526_MovSemCL-Movement-Semantics-Contrastive-Learning-for-Trajectory-Similarity.pdf,Multi-keyword-match/38526_MovSemCL-Movement-Semantics-Contrastive-Learning-for-Trajectory-Similarity.pdf,Multi-keyword-match,pdf,3093031,f0d48830966701afe546ad84f78d2972682bcffbc9ec8236d79387cbe45d70b0,MovSemCL: Movement-Semantics Contrastive Learning for Trajectory Similarity,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A38544,38544_Capturing-Dynamic-User-Interests-Under-Modality-Imbalance-for-Multimodal-Sequential-Recomm.pdf,Multi-keyword-match/38544_Capturing-Dynamic-User-Interests-Under-Modality-Imbalance-for-Multimodal-Sequential-Recomm.pdf,Multi-keyword-match,pdf,3554538,6cc2a772e75d8a736a1c9c452bc9cb5919423560a3efbfde658d6f548b65d469,Capturing Dynamic User Interests Under Modality Imbalance for Multimodal Sequential Recommendation (DuAF-MAT),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38606,38606_Potent-but-Stealthy-Rethink-Profile-Pollution-Against-Sequential-Recommendation-via-Bi-Lev.pdf,Multi-keyword-match/38606_Potent-but-Stealthy-Rethink-Profile-Pollution-Against-Sequential-Recommendation-via-Bi-Lev.pdf,Multi-keyword-match,pdf,1403578,e8b2ad40704df709a6cb74ee2e96a1009a21306a94f824da33cd1a8a5f3663cc,Potent but Stealthy: Rethink Profile Pollution Against Sequential Recommendation via Bi-Level Constrained Reinforcement Paradigm (CREAT),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38653,38653_NumCoKE-Ordinal-Aware-Numerical-Reasoning-over-Knowledge-Graphs-with-Mixture-of-Experts-an.pdf,Multi-keyword-match/38653_NumCoKE-Ordinal-Aware-Numerical-Reasoning-over-Knowledge-Graphs-with-Mixture-of-Experts-an.pdf,Multi-keyword-match,pdf,4052856,1b5157d798de49678ec6d18bc0f01a443c276f66019236dc35ac61cebf55bc04,NumCoKE: Ordinal-Aware Numerical Reasoning over Knowledge Graphs with Mixture-of-Experts and Contrastive Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A38870,38870_CAT-Net-A-Cross-Attention-Tone-Network-for-Cross-Subject-EEG-EMG-Fusion-Tone-Decoding.pdf,Multi-keyword-match/38870_CAT-Net-A-Cross-Attention-Tone-Network-for-Cross-Subject-EEG-EMG-Fusion-Tone-Decoding.pdf,Multi-keyword-match,pdf,1766369,75fb19170449ef2a82dc10c58894842e0a04366c2df6be6d359f1534d39dc4af,CAT-Net: A Cross-Attention Tone Network for Cross-Subject EEG-EMG Fusion Tone Decoding,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39184,39184_LSHFed-Robust-and-Communication-Efficient-Federated-Learning-with-Locally-Sensitive-Hashin.pdf,Multi-keyword-match/39184_LSHFed-Robust-and-Communication-Efficient-Federated-Learning-with-Locally-Sensitive-Hashin.pdf,Multi-keyword-match,pdf,671906,1602ec79bc9faa84cec0e2962a92e8f1c1ed21ae1ea7eb0fa8f0ef7a0038069c,LSHFed: Robust and Communication-Efficient Federated Learning with Locally-Sensitive Hashing Gradient Mapping,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39192,39192_TabGeoFlow-A-Geometric-Flow-Matching-Model-for-Tabular-Data-Synthesis.pdf,Multi-keyword-match/39192_TabGeoFlow-A-Geometric-Flow-Matching-Model-for-Tabular-Data-Synthesis.pdf,Multi-keyword-match,pdf,509740,e25c7d97c6a58b616be22e3e54521fd37097ce1ce82b8177cefedf669b8f46c4,TabGeoFlow: A Geometric Flow Matching Model for Tabular Data Synthesis,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39335,39335_Hyper-Opinion-Vagueness-Quantification-for-Robust-Multimodal-Learning.pdf,Multi-keyword-match/39335_Hyper-Opinion-Vagueness-Quantification-for-Robust-Multimodal-Learning.pdf,Multi-keyword-match,pdf,843721,5fcd63c82282049c874aba5434a02359468b485a4920f371b9d7dbc384cf9f15,Hyper-Opinion Vagueness Quantification for Robust Multimodal Learning (HOVQ),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39342,39342_Enhancing-Diffusion-Policies-with-Distribution-Matching-Generator-in-Offline-Reinforcement.pdf,Multi-keyword-match/39342_Enhancing-Diffusion-Policies-with-Distribution-Matching-Generator-in-Offline-Reinforcement.pdf,Multi-keyword-match,pdf,492328,d4476bb6075ab0b6ad6e2215919db5c6e24a84640e0ed5d6df6cb944113da13b,Enhancing Diffusion Policies with Distribution-Matching Generator in Offline Reinforcement Learning (DMGDP),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39344,39344_Robust-Decentralized-Multi-armed-Bandits-From-Corruption-Resilience-to-Byzantine-Resilienc.pdf,Multi-keyword-match/39344_Robust-Decentralized-Multi-armed-Bandits-From-Corruption-Resilience-to-Byzantine-Resilienc.pdf,Multi-keyword-match,pdf,247289,507daef5d5bab3c06bb64820c363177851e5ced4f99329915b6ad0b48abb9bb1,Robust Decentralized Multi-armed Bandits: From Corruption-Resilience to Byzantine-Resilience (DeMABAR),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39363,39363_Is-the-Information-Bottleneck-Robust-Enough-Towards-Label-Noise-Resistant-Information-Bott.pdf,Multi-keyword-match/39363_Is-the-Information-Bottleneck-Robust-Enough-Towards-Label-Noise-Resistant-Information-Bott.pdf,Multi-keyword-match,pdf,508420,d690a6b4c5051468c1a84ea3e7ff93fe13edc9cb306cb92e93b986c781297a80,Is the Information Bottleneck Robust Enough? Towards Label-Noise Resistant Information Bottleneck Learning (LaT-IB),,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39451,39451_DeloopSGNN-Revisiting-Spectral-GNNs-Through-the-Lens-of-Spatial-Aggregation.pdf,Multi-keyword-match/39451_DeloopSGNN-Revisiting-Spectral-GNNs-Through-the-Lens-of-Spatial-Aggregation.pdf,Multi-keyword-match,pdf,385533,826230deb683c7dfa790465c26a4ac51a0b5f1d8c3aa1d84e91fa65a8fc21667,DeloopSGNN: Revisiting Spectral GNNs Through the Lens of Spatial Aggregation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39546,39546_Personalized-Federated-Graph-Level-Clustering-Network.pdf,Multi-keyword-match/39546_Personalized-Federated-Graph-Level-Clustering-Network.pdf,Multi-keyword-match,pdf,4163997,88cb40fbea15c9f5cdaf51fbd28d8bca691996a0598432ed57ebf47f1255ee27,Personalized Federated Graph-Level Clustering Network (PERFECT),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39573,39573_DA-DFGAS-Differentiable-Federated-Graph-Neural-Architecture-Search-with-Distribution-Aware.pdf,Multi-keyword-match/39573_DA-DFGAS-Differentiable-Federated-Graph-Neural-Architecture-Search-with-Distribution-Aware.pdf,Multi-keyword-match,pdf,650286,47c7190b375b6eadd58a34d617205dd292923bfa290680ac8d081d3932c49c3d,DA-DFGAS: Differentiable Federated Graph Neural Architecture Search with Distribution-Aware Attentive Aggregation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39617,39617_Make-Model-Transparent-Brain-Network-Analysis-via-Causal-and-Knowledge-Graph-Learning.pdf,Multi-keyword-match/39617_Make-Model-Transparent-Brain-Network-Analysis-via-Causal-and-Knowledge-Graph-Learning.pdf,Multi-keyword-match,pdf,2714404,c75db36724e5e60fc4f94451862a8c1f8f5ca082379caf9a7b6a5ff70d88fce5,BrainCKT: Make Model Transparent — Brain Network Analysis via Causal and Knowledge Graph Learning,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39670,39670_ReBoot-Encrypted-Training-of-Deep-Neural-Networks-with-CKKS-Bootstrapping.pdf,Multi-keyword-match/39670_ReBoot-Encrypted-Training-of-Deep-Neural-Networks-with-CKKS-Bootstrapping.pdf,Multi-keyword-match,pdf,361670,e42ad4c978df5f516c233f145d6d4256374bd7168cb11995772a6cabc750dd12,ReBoot: Encrypted Training of Deep Neural Networks with CKKS Bootstrapping,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39812,39812_DAWN-Distributed-LLM-Multi-Agent-Workflow-Synthesis.pdf,Multi-keyword-match/39812_DAWN-Distributed-LLM-Multi-Agent-Workflow-Synthesis.pdf,Multi-keyword-match,pdf,2013759,b101ddc190db64d1b8427b9881115c8025cd2547e3184630a32abf3fe4f5a35d,DAWN: Distributed LLM Multi-Agent Workflow Synthesis via Federated Graph Learning,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A39833,39833_Boosting-the-Robustness-Accuracy-Trade-off-of-SNNs-by-Robust-Temporal-Self-Ensemble.pdf,Multi-keyword-match/39833_Boosting-the-Robustness-Accuracy-Trade-off-of-SNNs-by-Robust-Temporal-Self-Ensemble.pdf,Multi-keyword-match,pdf,2251109,65ac09269f8f52782cc6f9f76e7b95202d1a2e71265cde55c08e58c865690b86,Boosting the Robustness-Accuracy Trade-off of SNNs by Robust Temporal Self-Ensemble (RTE),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A39856,39856_Towards-Nonlinear-Sparse-AUC-Maximization-via-Compositional-Stochastic-Hard-Thresholding.pdf,Multi-keyword-match/39856_Towards-Nonlinear-Sparse-AUC-Maximization-via-Compositional-Stochastic-Hard-Thresholding.pdf,Multi-keyword-match,pdf,1796957,07d7f766fabb830d3e1fe2120febc3de11080a959816f8fc751e7113abfcc494,Towards Nonlinear Sparse AUC Maximization via Compositional Stochastic Hard Thresholding,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40004,40004_An-Invariant-Latent-Space-Perspective-on-Language-Model-Inversion.pdf,Multi-keyword-match/40004_An-Invariant-Latent-Space-Perspective-on-Language-Model-Inversion.pdf,Multi-keyword-match,pdf,337221,87c5c96e2cf7219ffcac50f0bd5ea634cd5a511f5c1058431cd18fb4ffc6445f,An Invariant Latent Space Perspective on Language Model Inversion,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40118,40118_DGTF-Cross-Domain-Decentralized-Graph-Learning-with-Topology-Aware-Knowledge-Fusion.pdf,Multi-keyword-match/40118_DGTF-Cross-Domain-Decentralized-Graph-Learning-with-Topology-Aware-Knowledge-Fusion.pdf,Multi-keyword-match,pdf,2249654,f86ba04b42a8242849fe4d975f24533cb461914de8ad40760d58b5e87ad5fe09,DGTF: Cross-Domain Decentralized Graph Learning with Topology-Aware Knowledge Fusion,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40188,40188_Orion-Steering-Personalized-Web-Agents-via-Global-Micro-Profiling-and-Adaptive-Intent-Trac.pdf,Multi-keyword-match/40188_Orion-Steering-Personalized-Web-Agents-via-Global-Micro-Profiling-and-Adaptive-Intent-Trac.pdf,Multi-keyword-match,pdf,1125908,61f7be9adf4627918692080d0f1a4ca06d0ed26cadad6fb00839d7d437fdf9ab,Orion: Steering Personalized Web Agents via Global-Micro Profiling and Adaptive Intent Tracking,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40189,40189_Tapas-Are-Free-Training-Free-Adaptation-of-Programmatic-Agents-via-LLM-Guided-Program-Synt.pdf,Multi-keyword-match/40189_Tapas-Are-Free-Training-Free-Adaptation-of-Programmatic-Agents-via-LLM-Guided-Program-Synt.pdf,Multi-keyword-match,pdf,4707324,098ef4b90e3e0048b443781eca821f916a4a5d2ca833a9a5f14ac93174f9e7ee,Tapas Are Free! Training-Free Adaptation of Programmatic Agents via LLM-Guided Program Synthesis in Dynamic Environments,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40231,40231_MPAS-Breaking-Sequential-Constraints-of-Multi-Agent-Communication-Topologies-via-Individua.pdf,Multi-keyword-match/40231_MPAS-Breaking-Sequential-Constraints-of-Multi-Agent-Communication-Topologies-via-Individua.pdf,Multi-keyword-match,pdf,616284,cb0451d1131b4add2d6011cade3d5198648c4284d274805a2314ac4621155a84,MPAS: Breaking Sequential Constraints of Multi-Agent Communication Topologies via Individual-Epistemic Message Propagation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40269,40269_Can-Editing-LLMs-Inject-Harm.pdf,Multi-keyword-match/40269_Can-Editing-LLMs-Inject-Harm.pdf,Multi-keyword-match,pdf,738434,58dc1f20f7a9d1b68e3c07abb600917f5f05b61db82dd1eaeaf174417842228c,Can Editing LLMs Inject Harm?,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40297,40297_HLPD-Aligning-LLMs-to-Human-Language-Preference-for-Machine-Revised-Text-Detection.pdf,Multi-keyword-match/40297_HLPD-Aligning-LLMs-to-Human-Language-Preference-for-Machine-Revised-Text-Detection.pdf,Multi-keyword-match,pdf,1330944,bc898d1df07f3d024d9dfa71a0a55a3d234f64cf4436003500926b58670aabb7,HLPD: Aligning LLMs to Human Language Preference for Machine-Revised Text Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40370,40370_Iterative-Multi-Granular-RAG-with-Contextual-Hierarchical-Graph.pdf,Multi-keyword-match/40370_Iterative-Multi-Granular-RAG-with-Contextual-Hierarchical-Graph.pdf,Multi-keyword-match,pdf,693066,b1292f7521c73191baa67c6fc6c71f4bfa372fbfabdae01562a61bfb717c54ea,Iterative Multi-Granular RAG with Contextual Hierarchical Graph (MGranRAG),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40433,40433_Do-Not-Merge-My-Model-Safeguarding-Open-Source-LLMs-Against-Unauthorized-Model-Merging.pdf,Multi-keyword-match/40433_Do-Not-Merge-My-Model-Safeguarding-Open-Source-LLMs-Against-Unauthorized-Model-Merging.pdf,Multi-keyword-match,pdf,6212402,d9615a9697dd8f6519bad9c821da8c213c747f2c1b00dd88d8e680ef7a15c8c0,Do Not Merge My Model! Safeguarding Open-Source LLMs Against Unauthorized Model Merging (MergeBarrier),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40462,40462_Safe-RAG-by-RAG-Untying-the-Bell-That-RAG-Rang-with-the-RAG-Hand.pdf,Multi-keyword-match/40462_Safe-RAG-by-RAG-Untying-the-Bell-That-RAG-Rang-with-the-RAG-Hand.pdf,Multi-keyword-match,pdf,1272966,241b0774af0efe9bc9298e8a4c7002b0758222d049e8e7f913a5829c87b5639c,Safe RAG by RAG: Untying the Bell That RAG Rang with the RAG Hand (RAG2RAG),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40498,40498_HEV-Generative-Sandbox-A-Framework-for-Assessing-Domain-Specific-Social-Risks-Through-Huma.pdf,Multi-keyword-match/40498_HEV-Generative-Sandbox-A-Framework-for-Assessing-Domain-Specific-Social-Risks-Through-Huma.pdf,Multi-keyword-match,pdf,410724,dfaaf819cb6374404aca416a543948af48dc6543af4612ce769ed89e1ae9d447,HEV Generative Sandbox: A Framework for Assessing Domain-Specific Social Risks Through Human-LLM Simulation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40501,40501_Schema-Guided-Event-Reasoning-A-Plug-and-Play-Event-Reasoning-Framework-Based-on-Large-Lan.pdf,Multi-keyword-match/40501_Schema-Guided-Event-Reasoning-A-Plug-and-Play-Event-Reasoning-Framework-Based-on-Large-Lan.pdf,Multi-keyword-match,pdf,3587154,2516f4cbe3902b56832809c8c8c5a32cd292f479351c8a54abdc3f94e1027556,Schema-Guided Event Reasoning: A Plug-and-Play Event Reasoning Framework Based on Large Language Models,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40590,40590_Beyond-Plain-Demos-A-Demo-Centric-Anchoring-Paradigm-for-In-Context-Learning-in-Alzheimers.pdf,Multi-keyword-match/40590_Beyond-Plain-Demos-A-Demo-Centric-Anchoring-Paradigm-for-In-Context-Learning-in-Alzheimers.pdf,Multi-keyword-match,pdf,4722872,7b51fdb2a20fba6bc3ebea9aab9125cfb5abb01e62ccf6be64700dabfbd49d09,Beyond Plain Demos: A Demo-centric Anchoring Paradigm for In-Context Learning in Alzheimer's Disease Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40593,40593_Enhancing-Pre-training-Data-Detection-in-LLMs-Through-Discriminative-and-Symmetric-Prefix.pdf,Multi-keyword-match/40593_Enhancing-Pre-training-Data-Detection-in-LLMs-Through-Discriminative-and-Symmetric-Prefix.pdf,Multi-keyword-match,pdf,5668452,43beb888b1f891b416b1bf885f21831bbade2fb6db6917afdcb52f16d35d1f75,Enhancing Pre-training Data Detection in LLMs Through Discriminative and Symmetric Prefix Selection,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40616,40616_Incoherence-as-Oracle-less-Measure-of-Error-in-LLM-Based-Code-Generation.pdf,Multi-keyword-match/40616_Incoherence-as-Oracle-less-Measure-of-Error-in-LLM-Based-Code-Generation.pdf,Multi-keyword-match,pdf,232774,61d20d6455f5422737643a862f2d2f76dd928e871ca04725fba109366f4f04d0,Incoherence as Oracle-less Measure of Error in LLM-Based Code Generation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40725,40725_ShieldRAG-Safeguarding-Retrieval-Augmented-Generation-from-Untrusted-Knowledge-Bases.pdf,Multi-keyword-match/40725_ShieldRAG-Safeguarding-Retrieval-Augmented-Generation-from-Untrusted-Knowledge-Bases.pdf,Multi-keyword-match,pdf,582316,8e241987a841090a47f9cc592266e7d6c7025e776ccfc1452638fd921a10cdfc,ShieldRAG: Safeguarding Retrieval-Augmented Generation from Untrusted Knowledge Bases,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40824,40824_ResMAS-Resilience-Optimization-in-LLM-based-Multi-agent-Systems.pdf,Multi-keyword-match/40824_ResMAS-Resilience-Optimization-in-LLM-based-Multi-agent-Systems.pdf,Multi-keyword-match,pdf,770171,cd5d6562cbe8ff22487a6d1afd8db2a68cce538f5ea16ecf7b5d613a8cf793a7,ResMAS: Resilience Optimization in LLM-based Multi-agent Systems,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40872,40872_Model-Agnostic-Sentiment-Distribution-Stability-Analysis-for-Robust-LLM-Generated-Texts-De.pdf,Multi-keyword-match/40872_Model-Agnostic-Sentiment-Distribution-Stability-Analysis-for-Robust-LLM-Generated-Texts-De.pdf,Multi-keyword-match,pdf,479519,83fa1b7e5c61ce4f724577dae5083a89e29e741d3f0f610d8368e114ba71daeb,Model-Agnostic Sentiment Distribution Stability Analysis for Robust LLM-Generated Texts Detection,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40913,40913_The-Emotional-Baby-Is-Truly-Deadly-Does-Your-Multimodal-Large-Reasoning-Model-Have-Emotion.pdf,Multi-keyword-match/40913_The-Emotional-Baby-Is-Truly-Deadly-Does-Your-Multimodal-Large-Reasoning-Model-Have-Emotion.pdf,Multi-keyword-match,pdf,2786446,76eb7a863c089a60218b05b0ffe04fc9d0b167a43e3b32beb3d13c9534624ea9,The Emotional Baby Is Truly Deadly: Does Your Multimodal Large Reasoning Model Have Emotional Flattery Towards Humans?,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
